franchise,team,season,game_num,date,result,coach
ORL,ORL,2013,44,2013-01-28,L,vaughja01c
ORL,ORL,2013,45,2013-01-30,L,vaughja01c
ORL,ORL,2013,46,2013-02-01,L,vaughja01c
ORL,ORL,2013,47,2013-02-02,L,vaughja01c
ORL,ORL,2013,48,2013-02-04,L,vaughja01c
ORL,ORL,2013,49,2013-02-06,L,vaughja01c
ORL,ORL,2013,50,2013-02-08,L,vaughja01c
ORL,ORL,2013,51,2013-02-10,W,vaughja01c
ORL,ORL,2013,52,2013-02-13,L,vaughja01c
ORL,ORL,2013,53,2013-02-19,L,vaughja01c
ORL,ORL,2013,54,2013-02-20,L,vaughja01c
ORL,ORL,2013,55,2013-02-22,L,vaughja01c
ORL,ORL,2013,56,2013-02-23,L,vaughja01c
ORL,ORL,2013,57,2013-02-26,W,vaughja01c
ORL,ORL,2013,58,2013-02-27,L,vaughja01c
ORL,ORL,2013,59,2013-03-01,L,vaughja01c
ORL,ORL,2013,60,2013-03-03,L,vaughja01c
ORL,ORL,2013,61,2013-03-04,W,vaughja01c
ORL,ORL,2013,62,2013-03-06,L,vaughja01c
ORL,ORL,2013,63,2013-03-08,L,vaughja01c
ORL,ORL,2013,64,2013-03-10,W,vaughja01c
ORL,ORL,2013,65,2013-03-12,L,vaughja01c
ORL,ORL,2013,66,2013-03-15,L,vaughja01c
ORL,ORL,2013,67,2013-03-17,L,vaughja01c
ORL,ORL,2013,68,2013-03-19,L,vaughja01c
ORL,ORL,2013,69,2013-03-20,L,vaughja01c
ORL,ORL,2013,70,2013-03-22,L,vaughja01c
ORL,ORL,2013,71,2013-03-25,L,vaughja01c
ORL,ORL,2013,72,2013-03-27,L,vaughja01c
ORL,ORL,2013,73,2013-03-29,W,vaughja01c
ORL,ORL,2013,74,2013-03-30,L,vaughja01c
ORL,ORL,2013,75,2013-04-01,L,vaughja01c
ORL,ORL,2013,76,2013-04-03,L,vaughja01c
ORL,ORL,2013,77,2013-04-05,L,vaughja01c
ORL,ORL,2013,78,2013-04-07,L,vaughja01c
ORL,ORL,2013,79,2013-04-10,W,vaughja01c
ORL,ORL,2013,80,2013-04-13,L,vaughja01c
ORL,ORL,2013,81,2013-04-15,L,vaughja01c
ORL,ORL,2013,82,2013-04-17,L,vaughja01c
ORL,ORL,2014,1,2013-10-29,L,vaughja01c
ORL,ORL,2014,2,2013-10-30,L,vaughja01c
ORL,ORL,2014,3,2013-11-01,W,vaughja01c
ORL,ORL,2014,4,2013-11-03,W,vaughja01c
ORL,ORL,2014,5,2013-11-06,W,vaughja01c
ORL,ORL,2014,6,2013-11-08,L,vaughja01c
ORL,ORL,2014,7,2013-11-09,L,vaughja01c
ORL,ORL,2014,8,2013-11-11,L,vaughja01c
ORL,ORL,2014,9,2013-11-13,W,vaughja01c
ORL,ORL,2014,10,2013-11-16,L,vaughja01c
ORL,ORL,2014,11,2013-11-20,L,vaughja01c
ORL,ORL,2014,12,2013-11-23,L,vaughja01c
ORL,ORL,2014,13,2013-11-24,L,vaughja01c
ORL,ORL,2014,14,2013-11-26,W,vaughja01c
ORL,ORL,2014,15,2013-11-27,W,vaughja01c
ORL,ORL,2014,16,2013-11-29,L,vaughja01c
ORL,ORL,2014,17,2013-12-02,L,vaughja01c
ORL,ORL,2014,18,2013-12-03,L,vaughja01c
ORL,ORL,2014,19,2013-12-06,L,vaughja01c
ORL,ORL,2014,20,2013-12-08,L,vaughja01c
ORL,ORL,2014,21,2013-12-09,L,vaughja01c
ORL,ORL,2014,22,2013-12-11,W,vaughja01c
ORL,ORL,2014,23,2013-12-13,L,vaughja01c
ORL,ORL,2014,24,2013-12-15,L,vaughja01c
ORL,ORL,2014,25,2013-12-16,W,vaughja01c
ORL,ORL,2014,26,2013-12-18,L,vaughja01c
ORL,ORL,2014,27,2013-12-21,L,vaughja01c
ORL,ORL,2014,28,2013-12-23,L,vaughja01c
ORL,ORL,2014,29,2013-12-27,W,vaughja01c
ORL,ORL,2014,30,2013-12-29,W,vaughja01c
ORL,ORL,2014,31,2013-12-31,L,vaughja01c
ORL,ORL,2014,32,2014-01-02,L,vaughja01c
ORL,ORL,2014,33,2014-01-04,L,vaughja01c
ORL,ORL,2014,34,2014-01-06,L,vaughja01c
ORL,ORL,2014,35,2014-01-08,L,vaughja01c
ORL,ORL,2014,36,2014-01-10,L,vaughja01c
ORL,ORL,2014,37,2014-01-11,L,vaughja01c
ORL,ORL,2014,38,2014-01-13,L,vaughja01c
ORL,ORL,2014,39,2014-01-15,L,vaughja01c
ORL,ORL,2014,40,2014-01-17,L,vaughja01c
ORL,ORL,2014,41,2014-01-19,W,vaughja01c
ORL,ORL,2014,42,2014-01-21,L,vaughja01c
ORL,ORL,2014,43,2014-01-22,L,vaughja01c
ORL,ORL,2014,44,2014-01-24,W,vaughja01c
ORL,ORL,2014,45,2014-01-26,L,vaughja01c
ORL,ORL,2014,46,2014-01-28,L,vaughja01c
ORL,ORL,2014,47,2014-01-29,L,vaughja01c
ORL,ORL,2014,48,2014-01-31,W,vaughja01c
ORL,ORL,2014,49,2014-02-02,L,vaughja01c
ORL,ORL,2014,50,2014-02-03,L,vaughja01c
ORL,ORL,2014,51,2014-02-05,W,vaughja01c
ORL,ORL,2014,52,2014-02-07,W,vaughja01c
ORL,ORL,2014,53,2014-02-09,W,vaughja01c
ORL,ORL,2014,54,2014-02-12,L,vaughja01c
ORL,ORL,2014,55,2014-02-18,L,vaughja01c
ORL,ORL,2014,56,2014-02-19,L,vaughja01c
ORL,ORL,2014,57,2014-02-21,W,vaughja01c
ORL,ORL,2014,58,2014-02-23,L,vaughja01c
ORL,ORL,2014,59,2014-02-25,L,vaughja01c
ORL,ORL,2014,60,2014-02-26,W,vaughja01c
ORL,ORL,2014,61,2014-03-01,L,vaughja01c
ORL,ORL,2014,62,2014-03-02,W,vaughja01c
ORL,ORL,2014,63,2014-03-05,L,vaughja01c
ORL,ORL,2014,64,2014-03-08,L,vaughja01c
ORL,ORL,2014,65,2014-03-10,L,vaughja01c
ORL,ORL,2014,66,2014-03-12,L,vaughja01c
ORL,ORL,2014,67,2014-03-14,L,vaughja01c
ORL,ORL,2014,68,2014-03-18,L,vaughja01c
ORL,ORL,2014,69,2014-03-19,L,vaughja01c
ORL,ORL,2014,70,2014-03-22,L,vaughja01c
ORL,ORL,2014,71,2014-03-23,L,vaughja01c
ORL,ORL,2014,72,2014-03-25,W,vaughja01c
ORL,ORL,2014,73,2014-03-28,W,vaughja01c
ORL,ORL,2014,74,2014-03-30,L,vaughja01c
ORL,ORL,2014,75,2014-04-02,L,vaughja01c
ORL,ORL,2014,76,2014-04-04,L,vaughja01c
ORL,ORL,2014,77,2014-04-05,W,vaughja01c
ORL,ORL,2014,78,2014-04-09,W,vaughja01c
ORL,ORL,2014,79,2014-04-11,L,vaughja01c
ORL,ORL,2014,80,2014-04-13,L,vaughja01c
ORL,ORL,2014,81,2014-04-14,L,vaughja01c
ORL,ORL,2014,82,2014-04-16,L,vaughja01c
ORL,ORL,2015,1,2014-10-28,L,vaughja01c
ORL,ORL,2015,2,2014-10-30,L,vaughja01c
ORL,ORL,2015,3,2014-11-01,L,vaughja01c
ORL,ORL,2015,4,2014-11-04,L,vaughja01c
ORL,ORL,2015,5,2014-11-05,W,vaughja01c
ORL,ORL,2015,6,2014-11-07,W,vaughja01c
ORL,ORL,2015,7,2014-11-09,L,vaughja01c
ORL,ORL,2015,8,2014-11-11,L,vaughja01c
ORL,ORL,2015,9,2014-11-12,W,vaughja01c
ORL,ORL,2015,10,2014-11-14,W,vaughja01c
ORL,ORL,2015,11,2014-11-15,L,vaughja01c
ORL,ORL,2015,12,2014-11-17,W,vaughja01c
ORL,ORL,2015,13,2014-11-19,L,vaughja01c
ORL,ORL,2015,14,2014-11-21,W,vaughja01c
ORL,ORL,2015,15,2014-11-22,L,vaughja01c
ORL,ORL,2015,16,2014-11-24,L,vaughja01c
ORL,ORL,2015,17,2014-11-26,L,vaughja01c
ORL,ORL,2015,18,2014-11-28,L,vaughja01c
ORL,ORL,2015,19,2014-11-30,W,vaughja01c
ORL,ORL,2015,20,2014-12-02,L,vaughja01c
ORL,ORL,2015,21,2014-12-03,L,vaughja01c
ORL,ORL,2015,22,2014-12-05,W,vaughja01c
ORL,ORL,2015,23,2014-12-06,W,vaughja01c
ORL,ORL,2015,24,2014-12-10,L,vaughja01c
ORL,ORL,2015,25,2014-12-12,L,vaughja01c
ORL,ORL,2015,26,2014-12-13,W,vaughja01c
ORL,ORL,2015,27,2014-12-15,L,vaughja01c
ORL,ORL,2015,28,2014-12-17,L,vaughja01c
ORL,ORL,2015,29,2014-12-19,L,vaughja01c
ORL,ORL,2015,30,2014-12-21,L,vaughja01c
ORL,ORL,2015,31,2014-12-23,W,vaughja01c
ORL,ORL,2015,32,2014-12-26,L,vaughja01c
ORL,ORL,2015,33,2014-12-27,W,vaughja01c
ORL,ORL,2015,34,2014-12-29,W,vaughja01c
ORL,ORL,2015,35,2014-12-30,L,vaughja01c
ORL,ORL,2015,36,2015-01-02,L,vaughja01c
ORL,ORL,2015,37,2015-01-03,L,vaughja01c
ORL,ORL,2015,38,2015-01-07,L,vaughja01c
ORL,ORL,2015,39,2015-01-09,L,vaughja01c
ORL,ORL,2015,40,2015-01-10,L,vaughja01c
ORL,ORL,2015,41,2015-01-12,W,vaughja01c
ORL,ORL,2015,42,2015-01-14,W,vaughja01c
ORL,ORL,2015,43,2015-01-16,L,vaughja01c
ORL,ORL,2015,44,2015-01-18,L,vaughja01c
ORL,ORL,2015,45,2015-01-21,L,vaughja01c
ORL,ORL,2015,46,2015-01-23,L,vaughja01c
ORL,ORL,2015,47,2015-01-25,L,vaughja01c
ORL,ORL,2015,48,2015-01-26,L,vaughja01c
ORL,ORL,2015,49,2015-01-29,L,vaughja01c
ORL,ORL,2015,50,2015-01-31,L,vaughja01c
ORL,ORL,2015,51,2015-02-02,L,vaughja01c
ORL,ORL,2015,52,2015-02-04,L,vaughja01c
ORL,ORL,2015,53,2015-02-06,W,borreja99c
ORL,ORL,2015,54,2015-02-08,L,borreja99c
ORL,ORL,2015,55,2015-02-09,L,borreja99c
ORL,ORL,2015,56,2015-02-11,W,borreja99c
ORL,ORL,2015,57,2015-02-20,W,borreja99c
ORL,ORL,2015,58,2015-02-22,W,borreja99c
ORL,ORL,2015,59,2015-02-25,L,borreja99c
ORL,ORL,2015,60,2015-02-27,L,borreja99c
ORL,ORL,2015,61,2015-03-01,L,borreja99c
ORL,ORL,2015,62,2015-03-04,L,borreja99c
ORL,ORL,2015,63,2015-03-06,W,borreja99c
ORL,ORL,2015,64,2015-03-08,W,borreja99c
ORL,ORL,2015,65,2015-03-10,L,borreja99c
ORL,ORL,2015,66,2015-03-11,L,borreja99c
ORL,ORL,2015,67,2015-03-13,L,borreja99c
ORL,ORL,2015,68,2015-03-15,L,borreja99c
ORL,ORL,2015,69,2015-03-17,L,borreja99c
ORL,ORL,2015,70,2015-03-18,L,borreja99c
ORL,ORL,2015,71,2015-03-20,W,borreja99c
ORL,ORL,2015,72,2015-03-22,L,borreja99c
ORL,ORL,2015,73,2015-03-25,L,borreja99c
ORL,ORL,2015,74,2015-03-27,L,borreja99c
ORL,ORL,2015,75,2015-04-01,L,borreja99c
ORL,ORL,2015,76,2015-04-03,W,borreja99c
ORL,ORL,2015,77,2015-04-04,W,borreja99c
ORL,ORL,2015,78,2015-04-08,W,borreja99c
ORL,ORL,2015,79,2015-04-10,L,borreja99c
ORL,ORL,2015,80,2015-04-11,L,borreja99c
ORL,ORL,2015,81,2015-04-13,L,borreja99c
ORL,ORL,2015,82,2015-04-15,L,borreja99c
ORL,ORL,2016,1,2015-10-28,L,skilesc01c
ORL,ORL,2016,2,2015-10-30,L,skilesc01c
ORL,ORL,2016,3,2015-11-01,L,skilesc01c
ORL,ORL,2016,4,2015-11-03,W,skilesc01c
ORL,ORL,2016,5,2015-11-04,L,skilesc01c
ORL,ORL,2016,6,2015-11-06,W,skilesc01c
ORL,ORL,2016,7,2015-11-07,W,skilesc01c
ORL,ORL,2016,8,2015-11-09,L,skilesc01c
ORL,ORL,2016,9,2015-11-11,W,skilesc01c
ORL,ORL,2016,10,2015-11-13,W,skilesc01c
ORL,ORL,2016,11,2015-11-14,L,skilesc01c
ORL,ORL,2016,12,2015-11-18,W,skilesc01c
ORL,ORL,2016,13,2015-11-21,L,skilesc01c
ORL,ORL,2016,14,2015-11-23,L,skilesc01c
ORL,ORL,2016,15,2015-11-25,W,skilesc01c
ORL,ORL,2016,16,2015-11-27,W,skilesc01c
ORL,ORL,2016,17,2015-11-29,W,skilesc01c
ORL,ORL,2016,18,2015-12-01,W,skilesc01c
ORL,ORL,2016,19,2015-12-03,W,skilesc01c
ORL,ORL,2016,20,2015-12-05,L,skilesc01c
ORL,ORL,2016,21,2015-12-08,W,skilesc01c
ORL,ORL,2016,22,2015-12-09,L,skilesc01c
ORL,ORL,2016,23,2015-12-11,L,skilesc01c
ORL,ORL,2016,24,2015-12-14,W,skilesc01c
ORL,ORL,2016,25,2015-12-16,W,skilesc01c
ORL,ORL,2016,26,2015-12-18,W,skilesc01c
ORL,ORL,2016,27,2015-12-20,L,skilesc01c
ORL,ORL,2016,28,2015-12-21,W,skilesc01c
ORL,ORL,2016,29,2015-12-23,W,skilesc01c
ORL,ORL,2016,30,2015-12-26,L,skilesc01c
ORL,ORL,2016,31,2015-12-28,W,skilesc01c
ORL,ORL,2016,32,2015-12-30,W,skilesc01c
ORL,ORL,2016,33,2016-01-01,L,skilesc01c
ORL,ORL,2016,34,2016-01-02,L,skilesc01c
ORL,ORL,2016,35,2016-01-04,L,skilesc01c
ORL,ORL,2016,36,2016-01-06,L,skilesc01c
ORL,ORL,2016,37,2016-01-08,W,skilesc01c
ORL,ORL,2016,38,2016-01-09,L,skilesc01c
ORL,ORL,2016,39,2016-01-14,L,skilesc01c
ORL,ORL,2016,40,2016-01-18,L,skilesc01c
ORL,ORL,2016,41,2016-01-20,L,skilesc01c
ORL,ORL,2016,42,2016-01-22,L,skilesc01c
ORL,ORL,2016,43,2016-01-25,L,skilesc01c
ORL,ORL,2016,44,2016-01-26,L,skilesc01c
ORL,ORL,2016,45,2016-01-29,L,skilesc01c
ORL,ORL,2016,46,2016-01-31,W,skilesc01c
ORL,ORL,2016,47,2016-02-01,L,skilesc01c
ORL,ORL,2016,48,2016-02-03,L,skilesc01c
ORL,ORL,2016,49,2016-02-05,L,skilesc01c
ORL,ORL,2016,50,2016-02-07,W,skilesc01c
ORL,ORL,2016,51,2016-02-08,W,skilesc01c
ORL,ORL,2016,52,2016-02-10,L,skilesc01c
ORL,ORL,2016,53,2016-02-19,W,skilesc01c
ORL,ORL,2016,54,2016-02-21,L,skilesc01c
ORL,ORL,2016,55,2016-02-23,W,skilesc01c
ORL,ORL,2016,56,2016-02-25,L,skilesc01c
ORL,ORL,2016,57,2016-02-26,L,skilesc01c
ORL,ORL,2016,58,2016-02-28,W,skilesc01c
ORL,ORL,2016,59,2016-03-01,L,skilesc01c
ORL,ORL,2016,60,2016-03-02,W,skilesc01c
ORL,ORL,2016,61,2016-03-04,L,skilesc01c
ORL,ORL,2016,62,2016-03-07,L,skilesc01c
ORL,ORL,2016,63,2016-03-08,L,skilesc01c
ORL,ORL,2016,64,2016-03-11,W,skilesc01c
ORL,ORL,2016,65,2016-03-12,L,skilesc01c
ORL,ORL,2016,66,2016-03-15,W,skilesc01c
ORL,ORL,2016,67,2016-03-16,L,skilesc01c
ORL,ORL,2016,68,2016-03-18,L,skilesc01c
ORL,ORL,2016,69,2016-03-20,L,skilesc01c
ORL,ORL,2016,70,2016-03-21,L,skilesc01c
ORL,ORL,2016,71,2016-03-23,L,skilesc01c
ORL,ORL,2016,72,2016-03-25,L,skilesc01c
ORL,ORL,2016,73,2016-03-26,W,skilesc01c
ORL,ORL,2016,74,2016-03-29,W,skilesc01c
ORL,ORL,2016,75,2016-03-31,W,skilesc01c
ORL,ORL,2016,76,2016-04-01,L,skilesc01c
ORL,ORL,2016,77,2016-04-03,W,skilesc01c
ORL,ORL,2016,78,2016-04-06,L,skilesc01c
ORL,ORL,2016,79,2016-04-08,W,skilesc01c
ORL,ORL,2016,80,2016-04-10,L,skilesc01c
ORL,ORL,2016,81,2016-04-11,W,skilesc01c
ORL,ORL,2016,82,2016-04-13,L,skilesc01c
ORL,ORL,2017,1,2016-10-26,L,vogelfr99c
ORL,ORL,2017,2,2016-10-28,L,vogelfr99c
ORL,ORL,2017,3,2016-10-29,L,vogelfr99c
ORL,ORL,2017,4,2016-11-01,W,vogelfr99c
ORL,ORL,2017,5,2016-11-03,W,vogelfr99c
ORL,ORL,2017,6,2016-11-05,W,vogelfr99c
ORL,ORL,2017,7,2016-11-07,L,vogelfr99c
ORL,ORL,2017,8,2016-11-09,L,vogelfr99c
ORL,ORL,2017,9,2016-11-11,L,vogelfr99c
ORL,ORL,2017,10,2016-11-13,W,vogelfr99c
ORL,ORL,2017,11,2016-11-14,L,vogelfr99c
ORL,ORL,2017,12,2016-11-16,W,vogelfr99c
ORL,ORL,2017,13,2016-11-19,W,vogelfr99c
ORL,ORL,2017,14,2016-11-21,L,vogelfr99c
ORL,ORL,2017,15,2016-11-23,L,vogelfr99c
ORL,ORL,2017,16,2016-11-25,L,vogelfr99c
ORL,ORL,2017,17,2016-11-27,L,vogelfr99c
ORL,ORL,2017,18,2016-11-29,W,vogelfr99c
ORL,ORL,2017,19,2016-12-01,L,vogelfr99c
ORL,ORL,2017,20,2016-12-02,W,vogelfr99c
ORL,ORL,2017,21,2016-12-04,W,vogelfr99c
ORL,ORL,2017,22,2016-12-06,W,vogelfr99c
ORL,ORL,2017,23,2016-12-07,L,vogelfr99c
ORL,ORL,2017,24,2016-12-09,L,vogelfr99c
ORL,ORL,2017,25,2016-12-10,L,vogelfr99c
ORL,ORL,2017,26,2016-12-13,W,vogelfr99c
ORL,ORL,2017,27,2016-12-14,L,vogelfr99c
ORL,ORL,2017,28,2016-12-16,W,vogelfr99c
ORL,ORL,2017,29,2016-12-18,L,vogelfr99c
ORL,ORL,2017,30,2016-12-20,W,vogelfr99c
ORL,ORL,2017,31,2016-12-22,L,vogelfr99c
ORL,ORL,2017,32,2016-12-23,W,vogelfr99c
ORL,ORL,2017,33,2016-12-26,W,vogelfr99c
ORL,ORL,2017,34,2016-12-28,L,vogelfr99c
ORL,ORL,2017,35,2017-01-01,L,vogelfr99c
ORL,ORL,2017,36,2017-01-02,W,vogelfr99c
ORL,ORL,2017,37,2017-01-04,L,vogelfr99c
ORL,ORL,2017,38,2017-01-06,L,vogelfr99c
ORL,ORL,2017,39,2017-01-08,L,vogelfr99c
ORL,ORL,2017,40,2017-01-11,L,vogelfr99c
ORL,ORL,2017,41,2017-01-13,W,vogelfr99c
ORL,ORL,2017,42,2017-01-14,L,vogelfr99c
ORL,ORL,2017,43,2017-01-16,L,vogelfr99c
ORL,ORL,2017,44,2017-01-18,L,vogelfr99c
ORL,ORL,2017,45,2017-01-20,W,vogelfr99c
ORL,ORL,2017,46,2017-01-22,L,vogelfr99c
ORL,ORL,2017,47,2017-01-24,L,vogelfr99c
ORL,ORL,2017,48,2017-01-27,L,vogelfr99c
ORL,ORL,2017,49,2017-01-29,W,vogelfr99c
ORL,ORL,2017,50,2017-01-30,L,vogelfr99c
ORL,ORL,2017,51,2017-02-01,L,vogelfr99c
ORL,ORL,2017,52,2017-02-03,W,vogelfr99c
ORL,ORL,2017,53,2017-02-04,L,vogelfr99c
ORL,ORL,2017,54,2017-02-07,L,vogelfr99c
ORL,ORL,2017,55,2017-02-09,L,vogelfr99c
ORL,ORL,2017,56,2017-02-11,L,vogelfr99c
ORL,ORL,2017,57,2017-02-13,W,vogelfr99c
ORL,ORL,2017,58,2017-02-15,L,vogelfr99c
ORL,ORL,2017,59,2017-02-23,L,vogelfr99c
ORL,ORL,2017,60,2017-02-25,W,vogelfr99c
ORL,ORL,2017,61,2017-03-01,L,vogelfr99c
ORL,ORL,2017,62,2017-03-03,W,vogelfr99c
ORL,ORL,2017,63,2017-03-05,L,vogelfr99c
ORL,ORL,2017,64,2017-03-06,L,vogelfr99c
ORL,ORL,2017,65,2017-03-08,W,vogelfr99c
ORL,ORL,2017,66,2017-03-10,L,vogelfr99c
ORL,ORL,2017,67,2017-03-11,L,vogelfr99c
ORL,ORL,2017,68,2017-03-13,L,vogelfr99c
ORL,ORL,2017,69,2017-03-16,L,vogelfr99c
ORL,ORL,2017,70,2017-03-17,W,vogelfr99c
ORL,ORL,2017,71,2017-03-20,W,vogelfr99c
ORL,ORL,2017,72,2017-03-22,L,vogelfr99c
ORL,ORL,2017,73,2017-03-24,W,vogelfr99c
ORL,ORL,2017,74,2017-03-27,L,vogelfr99c
ORL,ORL,2017,75,2017-03-29,L,vogelfr99c
ORL,ORL,2017,76,2017-03-31,L,vogelfr99c
ORL,ORL,2017,77,2017-04-01,L,vogelfr99c
ORL,ORL,2017,78,2017-04-04,L,vogelfr99c
ORL,ORL,2017,79,2017-04-06,W,vogelfr99c
ORL,ORL,2017,80,2017-04-08,L,vogelfr99c
ORL,ORL,2017,81,2017-04-10,L,vogelfr99c
ORL,ORL,2017,82,2017-04-12,W,vogelfr99c
PHI,PHI,2001,1,2000-10-31,W,brownla01c
PHI,PHI,2001,2,2000-11-01,W,brownla01c
PHI,PHI,2001,3,2000-11-03,W,brownla01c
PHI,PHI,2001,4,2000-11-04,W,brownla01c
PHI,PHI,2001,5,2000-11-08,W,brownla01c
PHI,PHI,2001,6,2000-11-09,W,brownla01c
PHI,PHI,2001,7,2000-11-11,W,brownla01c
PHI,PHI,2001,8,2000-11-15,W,brownla01c
PHI,PHI,2001,9,2000-11-17,W,brownla01c
PHI,PHI,2001,10,2000-11-20,W,brownla01c
PHI,PHI,2001,11,2000-11-22,L,brownla01c
PHI,PHI,2001,12,2000-11-24,W,brownla01c
PHI,PHI,2001,13,2000-11-25,L,brownla01c
PHI,PHI,2001,14,2000-11-29,W,brownla01c
PHI,PHI,2001,15,2000-12-01,W,brownla01c
PHI,PHI,2001,16,2000-12-02,W,brownla01c
PHI,PHI,2001,17,2000-12-04,L,brownla01c
PHI,PHI,2001,18,2000-12-05,L,brownla01c
PHI,PHI,2001,19,2000-12-08,W,brownla01c
PHI,PHI,2001,20,2000-12-09,W,brownla01c
PHI,PHI,2001,21,2000-12-11,L,brownla01c
PHI,PHI,2001,22,2000-12-13,W,brownla01c
PHI,PHI,2001,23,2000-12-15,L,brownla01c
PHI,PHI,2001,24,2000-12-16,W,brownla01c
PHI,PHI,2001,25,2000-12-20,L,brownla01c
PHI,PHI,2001,26,2000-12-22,L,brownla01c
PHI,PHI,2001,27,2000-12-26,W,brownla01c
PHI,PHI,2001,28,2000-12-27,W,brownla01c
PHI,PHI,2001,29,2000-12-30,W,brownla01c
PHI,PHI,2001,30,2001-01-03,W,brownla01c
PHI,PHI,2001,31,2001-01-05,W,brownla01c
PHI,PHI,2001,32,2001-01-06,W,brownla01c
PHI,PHI,2001,33,2001-01-09,W,brownla01c
PHI,PHI,2001,34,2001-01-10,L,brownla01c
PHI,PHI,2001,35,2001-01-12,W,brownla01c
PHI,PHI,2001,36,2001-01-13,W,brownla01c
PHI,PHI,2001,37,2001-01-15,W,brownla01c
PHI,PHI,2001,38,2001-01-17,W,brownla01c
PHI,PHI,2001,39,2001-01-19,W,brownla01c
PHI,PHI,2001,40,2001-01-21,L,brownla01c
PHI,PHI,2001,41,2001-01-23,W,brownla01c
PHI,PHI,2001,42,2001-01-24,W,brownla01c
PHI,PHI,2001,43,2001-01-26,W,brownla01c
PHI,PHI,2001,44,2001-01-28,W,brownla01c
PHI,PHI,2001,45,2001-01-30,L,brownla01c
PHI,PHI,2001,46,2001-02-01,W,brownla01c
PHI,PHI,2001,47,2001-02-02,L,brownla01c
PHI,PHI,2001,48,2001-02-04,L,brownla01c
PHI,PHI,2001,49,2001-02-05,W,brownla01c
PHI,PHI,2001,50,2001-02-07,L,brownla01c
PHI,PHI,2001,51,2001-02-13,W,brownla01c
PHI,PHI,2001,52,2001-02-14,W,brownla01c
PHI,PHI,2001,53,2001-02-16,W,brownla01c
PHI,PHI,2001,54,2001-02-18,W,brownla01c
PHI,PHI,2001,55,2001-02-21,W,brownla01c
PHI,PHI,2001,56,2001-02-23,W,brownla01c
PHI,PHI,2001,57,2001-02-24,L,brownla01c
PHI,PHI,2001,58,2001-02-26,L,brownla01c
PHI,PHI,2001,59,2001-02-28,W,brownla01c
PHI,PHI,2001,60,2001-03-02,W,brownla01c
PHI,PHI,2001,61,2001-03-07,W,brownla01c
PHI,PHI,2001,62,2001-03-09,W,brownla01c
PHI,PHI,2001,63,2001-03-11,W,brownla01c
PHI,PHI,2001,64,2001-03-14,W,brownla01c
PHI,PHI,2001,65,2001-03-16,L,brownla01c
PHI,PHI,2001,66,2001-03-17,L,brownla01c
PHI,PHI,2001,67,2001-03-19,L,brownla01c
PHI,PHI,2001,68,2001-03-20,L,brownla01c
PHI,PHI,2001,69,2001-03-23,L,brownla01c
PHI,PHI,2001,70,2001-03-26,W,brownla01c
PHI,PHI,2001,71,2001-03-28,L,brownla01c
PHI,PHI,2001,72,2001-03-30,W,brownla01c
PHI,PHI,2001,73,2001-04-01,W,brownla01c
PHI,PHI,2001,74,2001-04-03,L,brownla01c
PHI,PHI,2001,75,2001-04-04,W,brownla01c
PHI,PHI,2001,76,2001-04-06,W,brownla01c
PHI,PHI,2001,77,2001-04-09,W,brownla01c
PHI,PHI,2001,78,2001-04-10,L,brownla01c
PHI,PHI,2001,79,2001-04-12,L,brownla01c
PHI,PHI,2001,80,2001-04-15,W,brownla01c
PHI,PHI,2001,81,2001-04-17,W,brownla01c
PHI,PHI,2001,82,2001-04-18,L,brownla01c
PHI,PHI,2002,1,2001-10-30,L,brownla01c
PHI,PHI,2002,2,2001-11-01,L,brownla01c
PHI,PHI,2002,3,2001-11-03,L,brownla01c
PHI,PHI,2002,4,2001-11-06,L,brownla01c
PHI,PHI,2002,5,2001-11-08,L,brownla01c
PHI,PHI,2002,6,2001-11-10,W,brownla01c
PHI,PHI,2002,7,2001-11-13,W,brownla01c
PHI,PHI,2002,8,2001-11-14,W,brownla01c
PHI,PHI,2002,9,2001-11-16,W,brownla01c
PHI,PHI,2002,10,2001-11-17,W,brownla01c
PHI,PHI,2002,11,2001-11-21,W,brownla01c
PHI,PHI,2002,12,2001-11-23,W,brownla01c
PHI,PHI,2002,13,2001-11-25,L,brownla01c
PHI,PHI,2002,14,2001-11-28,L,brownla01c
PHI,PHI,2002,15,2001-12-01,W,brownla01c
PHI,PHI,2002,16,2001-12-02,L,brownla01c
PHI,PHI,2002,17,2001-12-04,L,brownla01c
PHI,PHI,2002,18,2001-12-05,L,brownla01c
PHI,PHI,2002,19,2001-12-07,L,brownla01c
PHI,PHI,2002,20,2001-12-08,L,brownla01c
PHI,PHI,2002,21,2001-12-11,L,brownla01c
PHI,PHI,2002,22,2001-12-14,L,brownla01c
PHI,PHI,2002,23,2001-12-15,W,brownla01c
PHI,PHI,2002,24,2001-12-17,W,brownla01c
PHI,PHI,2002,25,2001-12-19,L,brownla01c
PHI,PHI,2002,26,2001-12-21,W,brownla01c
PHI,PHI,2002,27,2001-12-25,L,brownla01c
PHI,PHI,2002,28,2001-12-26,W,brownla01c
PHI,PHI,2002,29,2001-12-28,L,brownla01c
PHI,PHI,2002,30,2001-12-29,L,brownla01c
PHI,PHI,2002,31,2002-01-02,W,brownla01c
PHI,PHI,2002,32,2002-01-04,W,brownla01c
PHI,PHI,2002,33,2002-01-05,L,brownla01c
PHI,PHI,2002,34,2002-01-07,W,brownla01c
PHI,PHI,2002,35,2002-01-09,L,brownla01c
